Time,x,y,z
5.039,-9.522703889470963e-12,-1.0359359849967062e-11,2.543276714332789e-12
5.04,9.490297527129532e-12,1.0052179841306173e-11,1.3235849639820144e-12
5.041,-9.490233812514503e-12,-1.0363795784611834e-11,2.578114957733133e-12
5.042,9.461165613591404e-12,1.0066022563338058e-11,1.2880987389129687e-12
5.044,-9.455275697627726e-12,-1.037562310434742e-11,2.614709684980639e-12
5.044,9.428893475534897e-12,1.0085772405910066e-11,1.250707010311366e-12
5.045,-9.419602918715696e-12,-1.039435711594759e-11,2.6566935735675063e-12
5.046,9.395139258226749e-12,1.0110568145924763e-11,1.1947960400142026e-12
5.047,-9.392225675667094e-12,-1.0402780400642396e-11,2.641661708924456e-12
5.048,9.36958954690038e-12,1.0120856889615704e-11,2.429276349656906e-12
5.049,-9.42600015866473e-12,-1.046085826979399e-11,2.679949345875094e-12
5.05,9.425228552174154e-12,1.019033391836387e-11,1.1476039425647897e-12
5.051,-9.455728503465388e-12,-1.0503317341803667e-11,2.6839431927950773e-12
5.051,9.415539574879677e-12,1.0214993536947625e-11,1.1435550147056827e-12
5.053,-9.395147896547944e-12,-1.0496212695862214e-11,2.6836559503414006e-12
5.053,9.363598711711805e-12,1.0186983777902442e-11,1.8305414685403572e-12
5.055,-9.398582970980518e-12,-1.0515873679112163e-11,2.7192929853313343e-12
5.056,9.396378719814667e-12,1.0279167535035044e-11,1.0784580313483825e-12
5.057,-9.389596498734642e-12,-1.058243473029106e-11,2.7828233468578583e-12
5.058,9.373109569911106e-12,1.03099559918782e-11,1.037219851811546e-12
5.059,-9.370541671887829e-12,-1.0615185206002085e-11,2.819990130396916e-12
5.06,9.352221491652848e-12,1.0339002084558208e-11,9.923922379693116e-13
5.061,-9.353657939734804e-12,-1.0646085139013652e-11,2.85837023504629e-12
5.062,9.333471409577119e-12,1.0365954049037182e-11,9.608922547927594e-13
5.063,-9.338801874428713e-12,-1.0674839183048848e-11,2.8974293243420127e-12
5.063,9.316654147868119e-12,1.0390485081539385e-11,9.2246522934301e-13
5.063,-9.336392055810957e-12,-1.0683013787047176e-11,2.8530727364942833e-12
5.063,9.297544654939857e-12,1.0354616087473417e-11,1.6911431284524101e-12
5.067,-9.360230726931419e-12,-1.0693247316577386e-11,2.872481377855806e-12
5.068,9.34531227197946e-12,1.0435110849594105e-11,9.222759085630818e-13
5.069,-9.365884178970165e-12,-1.074732030452187e-11,2.90926006905937e-12
5.07,9.335330686862e-12,1.0449176258150457e-11,8.963755156220577e-13
5.071,-9.362498808225848e-12,-1.0764018197554553e-11,2.9311696265607906e-12
5.072,9.328945084072983e-12,1.045823898081266e-11,8.829365434650217e-13
5.073,-9.364209665268364e-12,-1.0776233521352337e-11,2.9383176864825245e-12
5.074,9.327155016723253e-12,1.046150810908487e-11,8.837109795359546e-13
5.075,-9.382485454648273e-12,-1.0763915714910117e-11,2.8631404748045448e-12
5.076,9.326058581527559e-12,1.0397271834989798e-11,1.7232752448657806e-12
5.077,-9.428421507324539e-12,-1.0748532866065967e-11,2.843244265126339e-12
5.078,9.401387307774558e-12,1.0453267997451301e-11,9.536073876414119e-13
5.079,-9.46511647321095e-12,-1.0778502018805514e-11,2.83267764810136e-12
5.08,9.420151499898268e-12,1.0436241234822837e-11,9.814381947441736e-13
5.081,-9.495597725299107e-12,-1.0765649776881008e-11,2.7972415079688762e-12
5.082,9.446902682707662e-12,1.041286703235588e-11,1.0274668200990149e-12
5.083,-9.53294853986925e-12,-1.0745924282717461e-11,2.759032544199245e-12
5.084,9.481166474701392e-12,1.0384048855982955e-11,1.0733416656869699e-12
5.085,-9.575663129727936e-12,-1.0719881795806187e-11,2.6988297708784223e-12
5.086,9.521701337875417e-12,1.0351057442140424e-11,1.135636654297835e-12
5.087,-9.630940642597692e-12,-1.0667797627780003e-11,2.55851249918893e-12
5.088,9.559356472642808e-12,1.0250226922302446e-11,2.0802555790426047e-12
5.089,-9.708801324320313e-12,-1.061496242239325e-11,2.486542055697885e-12
5.09,9.672123694638304e-12,1.0283850587488423e-11,1.3096147639919622e-12
5.091,-9.768987343877882e-12,-1.0615562585766498e-11,2.438199794949511e-12
5.091,9.718405600676883e-12,1.0247032608367232e-11,1.3769985986139443e-12
5.093,-9.810199965046942e-12,-1.0576358766881131e-11,2.3771743880008548e-12
5.094,9.761643907847039e-12,1.0211500970979082e-11,1.4420686451859324e-12
5.095,-9.845398676079843e-12,-1.0537367706598858e-11,2.3118511550680467e-12
5.096,9.811704376433913e-12,1.0151127543156022e-11,1.5263221521334197e-12
5.097,-9.965933981687524e-12,-1.0493407591757762e-11,2.9992057449831957e-12
5.098,9.91181349446183e-12,1.0161206506356549e-11,1.6130553977186027e-12
5.099,-9.94835856103698e-12,-1.0465396246181056e-11,2.148360517376465e-12
5.099,9.914214340829119e-12,1.0127739601019948e-11,1.6390857977752741e-12
5.102,-9.95784712355142e-12,-1.0433968424158171e-11,2.1174085680399888e-12
5.102,9.927766597873508e-12,1.0106052098810188e-11,1.6670548415222794e-12
5.103,-9.95788073849354e-12,-1.040702041550588e-11,2.095220760892985e-12
5.104,9.932027375313957e-12,1.0089569980764133e-11,1.6859227903917422e-12
5.106,-9.948746170343464e-12,-1.0385424141099717e-11,2.0913726029893945e-12
5.106,9.927187901956509e-12,1.0078900849468003e-11,1.6890926159046289e-12
5.107,-9.931224750817955e-12,-1.0369952816546931e-11,2.089358283722045e-12
5.107,9.913911480876173e-12,1.0074510038830756e-11,1.6830885297873724e-12
5.107,-9.906494760087476e-12,-1.0361253605560609e-11,2.103072147099635e-12
5.11,9.893248483626802e-12,1.0076695185349996e-11,1.6636206857839778e-12
5.111,-9.876030842104636e-12,-1.0359666761874062e-11,2.1292081154883217e-12
5.112,9.866487957351229e-12,1.0085311806168379e-11,1.6340647725119632e-12
5.113,-9.841762841130249e-12,-1.036560164409734e-11,2.15734322084395e-12
5.114,9.835393328150186e-12,1.0100310296312426e-11,1.5965040263325123e-12
5.115,-9.805590806320051e-12,-1.0378892541995596e-11,2.1938199036282888e-12
5.116,9.801728144475033e-12,1.0121082070954691e-11,1.5559655926122564e-12
5.117,-9.769334804379158e-12,-1.0398945570158952e-11,2.2439344411470016e-12
5.118,9.784959927702829e-12,1.0118650263109709e-11,1.5228187184784766e-12
5.119,-9.880126443468423e-12,-1.0433459518970437e-11,3.9464803925921685e-12
5.12,9.906140829052564e-12,1.0220147087783553e-11,1.5431738249705644e-12
5.121,-9.890379787405371e-12,-1.0492944375378724e-11,2.190950421199584e-12
5.122,9.857653337593476e-12,1.0230397871431327e-11,1.518495343489954e-12
5.123,-9.80467158523945e-12,-1.0493906512351445e-11,2.2477553291974236e-12
5.124,9.83275016216663e-12,1.0225120234810623e-11,1.4881289674102338e-12
5.125,-9.884986407130922e-12,-1.0517732394626547e-11,3.1508230609044533e-12
5.126,9.88060217313302e-12,1.0307109762918689e-11,1.480593897621707e-12
5.127,-9.827186874175183e-12,-1.0567211877541508e-11,2.2639688597155653e-12
5.13,9.83503979250197e-12,1.0331690091843593e-11,1.421151696461331e-12
5.13,-9.807758129371514e-12,-1.0601561789207139e-11,2.3120936416521342e-12
5.13,9.81386823204658e-12,1.0362685510933705e-11,1.377769398708205e-12
5.13,-9.790966803075582e-12,-1.0634598313228338e-11,2.350489067379208e-12
5.13,9.795214487821544e-12,1.0392013405225657e-11,1.3368934849442637e-12
5.133,-9.776491085483327e-12,-1.0665888188143347e-11,2.3880265127529253e-12
5.134,9.778836504683504e-12,1.0419303356057018e-11,1.3044583609140857e-12
5.135,-9.764208589872711e-12,-1.0695096112302213e-11,2.4209606681552874e-12
5.136,9.764577261472134e-12,1.044417746218212e-11,1.273726485537057e-12
5.1370000000000005,-9.754233378245964e-12,-1.0721948994721008e-11,2.4468734539608764e-12
5.138,9.752469414643561e-12,1.0466158331255161e-11,1.2497785724407542e-12
5.139,-9.746951302738691e-12,-1.0746046440679651e-11,2.478055469263727e-12
5.14,9.742762209650246e-12,1.0484560226061735e-11,1.2240469472773955e-12
5.141,-9.7430031767422e-12,-1.0766867081251664e-11,2.494991033325757e-12
5.142,9.758776255138811e-12,1.0464332251756777e-11,1.2375693804506384e-12
5.143,-9.85168968522733e-12,-1.0770976382832047e-11,3.40550172794629e-12
5.144,9.833146574216904e-12,1.0524858383803021e-11,1.2692109725759532e-12
5.145,-9.817708552797249e-12,-1.0797770492433966e-11,2.4377283248635812e-12
5.146,9.836911176730895e-12,1.0484708979730078e-11,1.2883261403574153e-12
5.147,-9.946698426613601e-12,-1.079329084452864e-11,3.3614576262493735e-12
5.148,9.925419632814504e-12,1.0534076920390079e-11,1.3385322990330193e-12
5.149,-9.924235072223128e-12,-1.0808040980014036e-11,2.3315767928572896e-12
5.15,9.917056125370915e-12,1.051436263496976e-11,1.345887346159341e-12
5.15,-9.950035762866198e-12,-1.080045082235327e-11,2.307871754925458e-12
5.152,9.938759812034336e-12,1.049564350317698e-11,1.3765331931299031e-12
5.153,-9.982577285712651e-12,-1.0785484628512186e-11,2.2721704935348087e-12
5.154,9.967630151192403e-12,1.0470441792512458e-11,1.425871379443284e-12
5.155,-1.0031902170340983e-11,-1.0728545857955924e-11,2.1043089910598103e-12
5.156,9.999167022704048e-12,1.0352239171885794e-11,2.702324891773678e-12
5.157,-1.0121108642965196e-11,-1.0688506242235106e-11,2.0460430573185012e-12
5.16,1.0126545391159931e-11,1.0413221375381797e-11,1.6082749300383569e-12
5.16,-1.0185049510133487e-11,-1.070306229768993e-11,2.0026901527206604e-12
5.161,1.0169711188464427e-11,1.0375330366756038e-11,1.6779192758829545e-12
5.161,-1.0228682811445274e-11,-1.0664846834381347e-11,1.938860447312001e-12
5.162,1.0213665275592733e-11,1.0336456734893554e-11,1.7437436357333313e-12
5.163,-1.0269691426526057e-11,-1.0624410696800854e-11,1.877079228283711e-12
5.164,1.0250352913088566e-11,1.0295907048626318e-11,1.8039545553155175e-12
5.165,-1.0304285392438126e-11,-1.0582614947456203e-11,1.8087705501264622e-12
5.166,1.0280494277268282e-11,1.0255982167910665e-11,1.8667193625546593e-12
5.167,-1.0327881821914525e-11,-1.0539909458345252e-11,1.7548068138700212e-12
5.168,1.0307038875765322e-11,1.0219578862393168e-11,1.9135026620101073e-12
5.169,-1.0346685663574925e-11,-1.0500295650326423e-11,1.704112281965104e-12
5.17,1.0329371055818778e-11,1.0187845488239398e-11,1.9636295646378228e-12
5.171,-1.0360259285435606e-11,-1.0465066965146143e-11,1.6672338649788137e-12
5.172,1.0346895605975139e-11,1.0161726401218885e-11,1.9974942673457083e-12
5.173,-1.0368114406334054e-11,-1.0435201811436232e-11,1.6339712223389342e-12
5.174,1.0358989443065732e-11,1.0141891306719763e-11,2.0251703926255085e-12
5.175,-1.037922350848977e-11,-1.0374247112584995e-11,1.4903825952392256e-12
5.176,1.0390283149145606e-11,1.0102015932098407e-11,4.4583727266873726e-12
5.177,-1.0383242062139014e-11,-1.0338331050725868e-11,1.4092847584596199e-12
5.178,1.036220872582073e-11,1.0003340389491944e-11,2.22431056919371e-12
5.179,-1.0413456559302667e-11,-1.030544176604081e-11,1.4351026618320338e-12
5.18,1.0450543204666698e-11,1.0114009666167643e-11,2.1365131887191277e-12
5.181,-1.041758051501856e-11,-1.0358298286038077e-11,1.4732099708069166e-12
5.182,1.0435694935464139e-11,1.0121206946683704e-11,2.1140307283815172e-12
5.183,-1.0404181854808924e-11,-1.032304178766595e-11,1.3651167281158216e-12
5.184,1.041168972652844e-11,1.0041792518085318e-11,3.4664610766471585e-12
5.185,-1.0382654104393219e-11,-1.0307399518244557e-11,1.4333551291566313e-12
5.186,1.0434236462307327e-11,1.0148653305802717e-11,2.093792181433219e-12
5.187,-1.0368190689179629e-11,-1.037639966081173e-11,1.501325341947359e-12
5.188,1.0400417091651715e-11,1.017118232193302e-11,2.048762715167169e-12
5.189,-1.032899851727385e-11,-1.0397137379721286e-11,1.5450883906865666e-12
5.19,1.0362663955283498e-11,1.0196803861525834e-11,1.9970395338745218e-12
5.19,-1.0288412583717886e-11,-1.0421975813145436e-11,1.605960517468915e-12
5.19,1.032265373596757e-11,1.022452726978342e-11,1.93697270736277e-12
5.19,-1.0248089559234303e-11,-1.0449869711861666e-11,1.6650161389717301e-12
5.19,1.028213876005189e-11,1.0253417790527146e-11,1.884396666620507e-12
5.195,-1.0209546140266444e-11,-1.0479823947133957e-11,1.7152040622322125e-12
5.196,1.0242726634224157e-11,1.0282768198754839e-11,1.8271456293772244e-12
5.197,-1.0173994983089431e-11,-1.0510911441449362e-11,1.7723538055021425e-12
5.197,1.0205861386230821e-11,1.0312002697529596e-11,1.7754699933857216e-12
5.199,-1.0142474938816776e-11,-1.0542523551507047e-11,1.820457673612146e-12
5.2,1.0172734577768265e-11,1.0340912973194686e-11,1.7210930598751938e-12
5.201,-1.0115710019723015e-11,-1.0574136234348027e-11,1.874026836605608e-12
5.202,1.0144189561093759e-11,1.0369229653718201e-11,1.6733982395607324e-12
5.203,-1.009426113934148e-11,-1.0605484971632087e-11,1.9148624770295264e-12
5.204,1.0148786122510963e-11,1.0357807447227966e-11,1.6743122584218415e-12
5.205,-4.745235685273818e-08,-4.742083159713105e-08,-1.349192174316784e-10
5.206,4.780948900557782e-08,4.7645272160686685e-08,-3.273123786690061e-12
5.207,-5.566981373739062e-06,-4.4969769366104887e-07,-8.399719503110599e-05
5.208,5.580356339740366e-06,1.0058187519701149e-07,8.400190975789536e-05
5.209,1.9636083215241755e-05,-2.2718682753367106e-05,-4.617690428688682e-05
5.21,-8.126289574553551e-07,3.890365688461322e-06,4.6172521872971274e-05
5.211,-3.318313180463881e-07,7.357220130398323e-06,-0.0001099674442157369
5.211,3.2468769769683954e-07,-6.90044251424792e-06,0.0001161190151942436
5.213,1.811385827288369e-05,-2.6968817742292558e-05,-0.0001324097736074646
5.214,4.886010742209546e-07,7.138699539384689e-06,0.00012624252663994095
5.215,2.5156878708150118e-05,2.3332102145875762e-05,-2.6051547392438613e-05
5.216,1.1023723466939591e-05,-1.8358269987978e-05,2.606703916675031e-05
5.217,-2.6845289935227822e-05,-1.8938350246238232e-05,-0.00011861971617577928
5.218,6.749340832464485e-06,4.216326002403683e-07,0.00013553382534862494
5.219,2.6781749538074687e-05,1.863800540755805e-05,-0.00012151203116055966
5.22,-5.88370684529807e-06,9.232357461438768e-07,0.0001045926524452683
5.221,-2.2095191614741643e-05,2.4637380222009542e-05,-3.794872976355751e-05
5.222,1.6042427181270795e-06,-4.093856782281535e-06,3.795648491783192e-05
5.223,-1.3710558320205514e-05,-1.0058221582224253e-05,-5.4787300799013975e-05
5.224,3.651617628711781e-06,4.984853450328166e-10,5.4785078740758e-05
5.226,1.0188658021636996e-11,-2.814175710628867e-11,8.069474664919904e-11
5.226,-3.1826870493891886e-11,-1.0345822338629318e-10,-1.1683228196323212e-10
5.226,-3.577303182389943e-07,5.4106077774992515e-06,-8.073841917167308e-05
5.227,1.2497396011022128e-07,-5.3566013906021945e-06,8.07449546194326e-05
5.229,-2.487101580733395e-05,-2.1963408851769165e-05,-4.358079133319759e-05
5.229,3.5352647962530118e-06,6.322030844443796e-07,4.357454801808608e-05
5.229,5.7643310643972585e-06,1.7678240515024446e-06,-0.00011158845778919086
5.229,-6.4652270177478145e-06,-7.260306760495865e-07,0.00012572640919140794
5.229,-2.9445863932511874e-05,-2.1595793399560456e-05,-0.0001166827678869912
5.229,5.659577832156446e-06,-1.1662495204407799e-06,0.00010254343182262613
5.235,2.168644632959206e-05,-2.4422080858494367e-05,-4.104987227847283e-05
5.236,-5.488623886096834e-06,1.1672170710788895e-06,4.105103305625385e-05
5.237,2.53665088577348e-07,-1.5815954182978442e-06,-2.4002981400040307e-05
5.238,-2.494496833855865e-08,1.6006143500406814e-06,2.400258259652481e-05
5.239,-3.505054724895643e-07,6.0445739741049986e-06,-9.025643187459376e-05
5.24,1.7854624150396247e-07,-5.973756711932581e-06,9.026687345061158e-05
5.241,-2.5021282795738856e-05,-2.272959264885604e-05,-3.426672604866298e-05
5.242,3.520016859946426e-06,1.2381443278494974e-06,3.425657819619452e-05
5.243,7.373540972356428e-06,5.063908086053969e-07,-0.00011004726167439394
5.244,-6.524297771025069e-06,-4.201221872364517e-07,0.00012180482621759918
5.245,-3.092265118973086e-05,-2.2689056854869268e-05,-0.0001277770247940941
5.246,6.154552665697626e-06,-1.2091861794407165e-06,0.00011600862700005664
5.247,2.6525192437717435e-05,-2.8633084338757337e-05,-3.10354613619368e-05
5.248,-2.0630913769817466e-06,3.973087254184781e-06,3.1054814608186174e-05
5.248,1.5889056853121938e-05,1.2637563175733844e-05,-4.875221332520442e-05
5.25,-3.2490750189935728e-06,-2.6132211229496274e-09,4.874373801573888e-05
5.251,3.561881674005372e-06,-1.0433475478966267e-05,-0.00010300569832867706
5.252,6.65055818033891e-06,4.418262519034977e-07,0.00010578823628336352
5.253,3.038773518902717e-05,2.2042684568009965e-05,-0.00012450868852216163
5.254,-7.088077862700815e-06,4.233753759555745e-07,0.00012326262390939579
5.255,-1.8934982442635645e-05,-2.2714291629506005e-05,-0.0001405229864882894
5.256,7.131386371466657e-06,-1.5225913770379242e-06,0.00013895982831064807
5.257,2.8248337017974174e-05,-2.990992573661817e-05,-2.3971884109102095e-05
5.259,-2.8611524548816913e-05,-2.114419832908552e-05,2.7111364769799403e-05
5.263,-3.581298415865269e-05,4.293612160876645e-05,-0.00010687062277294034
5.267,6.311575991856797e-07,-6.089239626336659e-06,0.00011541982701550453
5.267,2.393468283650437e-05,-3.2215145709819016e-05,-0.00012330893099173117
5.267,9.580035391504553e-07,5.8064667534584864e-06,0.00011163197268154196
5.267,2.9767102148423144e-05,2.7197274994637193e-05,-3.7412249287114016e-05
5.267,-1.7038438729941173e-06,-4.19873183103614e-06,3.742678948582307e-05
5.267,-3.093920206492625e-06,-3.0939528192631617e-06,3.4469455665452154e-10
5.267,-1.530050789888732e-05,2.2292580893610963e-05,-1.2368972180688375e-05
5.268,-8.225654557036643e-07,3.019817679894561e-09,1.236908497873498e-05
5.268,4.288205808257909e-06,-8.516573910842458e-07,-7.705906647720254e-05
5.27,-4.735331301070049e-07,6.257058186805463e-06,5.9714141776682555e-05
5.27,3.885399382969741e-07,-4.911466833148552e-07,2.6934466177233995e-05
5.271,2.0418694006230976e-05,-2.827970670232753e-05,-0.00011746634228260135
5.272,4.218606735394849e-06,2.971805822856751e-06,0.00010787624080533549
5.273,-2.8784728225849872e-05,-2.415000504754418e-05,-6.961158053839024e-05
5.273,-6.73688884151917e-07,-5.6410756830821385e-06,7.625545355622897e-05
5.274,2.4187025376993757e-05,-3.338689302909166e-05,-0.00013702151726995953
5.276,2.5687349637661705e-06,5.685210908073636e-06,0.00013036290801765244
5.277,3.0511046442858497e-05,2.782235133155398e-05,-3.978179264998925e-05
5.277,2.17254106878494e-05,-2.8819665811889854e-05,5.707388277491983e-05
5.277,-4.158935274696257e-05,-3.537610015237079e-05,-9.32211575818891e-05
5.28,5.011742151641632e-06,6.636502973720015e-07,7.596288745038293e-05
5.281,2.6856536831273572e-05,-2.952135657794896e-05,-3.9109003481224004e-05
5.282,-6.648525272821149e-07,3.2668245645171216e-06,3.9090515913847444e-05
